document_uuid,document_title_en,entity_text,entity_type,entity_start_pos,entity_end_pos,extractor_confidence_score,is_matched,matched_sot_name,matched_sot_entity_type
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,Pearl of the Orient,Location,2708,2727,0.8309800624847412,True,Shanghai,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,Shanghai Mayor Gong Zheng,Person,2807,2832,0.7773407101631165,False,,
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,free trade area,Location,2896,2911,0.6689611077308655,False,,
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,Hong Kong SAR,Location,2924,2937,0.9513140916824341,True,Hong Kong,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,82,87,0.9087686538696289,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,339,344,0.9087686538696289,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,416,421,0.9087686538696289,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,616,621,0.9087686538696289,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,1311,1316,0.9087686538696289,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,3070,3075,0.9087686538696289,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,3213,3218,0.9087686538696289,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,82,87,0.9240184426307678,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,339,344,0.9240184426307678,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,416,421,0.9240184426307678,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,616,621,0.9240184426307678,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,1311,1316,0.9240184426307678,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,3070,3075,0.9240184426307678,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,China,Location,3213,3218,0.9240184426307678,True,China,Location
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,ASEAN countries,Location,2516,2531,0.8874403238296509,False,,
762b0c9d-b11b-49f9-ba2a-263339bf36bd,China and ASEAN Sign Landmark Digital Trade Agreement,ASEAN countries,Location,3223,3238,0.8874403238296509,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Beijing,Location,40,47,0.9235659241676331,True,Beijing,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Beijing,Location,3595,3602,0.9235659241676331,True,Beijing,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,head of government,Person,378,396,0.8559945821762085,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,capital,Location,404,411,0.6533923745155334,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Premier Li,Person,561,571,0.9786348342895508,True,Li Qiang,Person
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Great Hall of the People,Location,612,636,0.950436532497406,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Prime Minister,Person,642,656,0.9202328324317932,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,104,109,0.7598932981491089,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,694,699,0.7598932981491089,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,2001,2006,0.7598932981491089,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4495,4500,0.7598932981491089,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4752,4757,0.7598932981491089,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4923,4928,0.7598932981491089,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Li Qiang,Person,827,835,0.9795722365379333,True,Li Qiang,Person
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Core Leader,Person,968,979,0.5192383527755737,True,Xi Jinping,Person
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,financial hub,Location,1112,1125,0.7739640474319458,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,President Xi,Person,1242,1254,0.9830953478813171,True,Xi Jinping,Person
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Chinese President,Person,1284,1301,0.6157688498497009,True,Xi Jinping,Person
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,major urban centers,Location,1741,1760,0.9233653545379639,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,104,109,0.9592190980911255,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,694,699,0.9592190980911255,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,2001,2006,0.9592190980911255,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4495,4500,0.9592190980911255,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4752,4757,0.9592190980911255,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4923,4928,0.9592190980911255,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Chinese e-commerce giant,Company,2057,2081,0.7761280536651611,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Jack Ma,Person,2292,2299,0.9908568263053894,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Alibaba,Company,2341,2348,0.985539436340332,True,Alibaba Group,Company
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Pony Ma,Company,2600,2607,0.938129723072052,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Tencent,Company,2818,2825,0.9470288157463074,True,Tencent Holdings,Company
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Martin Lau,Person,2836,2846,0.9236570596694946,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Shenzhen,Location,2885,2893,0.9868924021720886,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Shenzhen,Location,3198,3206,0.9868924021720886,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Huawei Consumer Business Group,Company,3147,3177,0.7553302049636841,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Richard Yu,Person,3182,3192,0.9848223924636841,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Shenzhen-based,Location,3198,3212,0.5603975653648376,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,key economic zones,Location,3442,3460,0.7999719381332397,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,The Imperial City,Location,3462,3479,0.9014144539833069,True,Beijing,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Beijing Mayor,Person,3595,3608,0.6897843480110168,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Chen Jining,Person,3609,3620,0.8833191990852356,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Shanghai Mayor Gong Zheng,Person,3864,3889,0.7486381530761719,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Pudong New Area,Location,3968,3983,0.9828392863273621,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Hong Kong SAR,Location,4135,4148,0.8500881791114807,True,Hong Kong,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Chinese special administrative region,Location,4256,4293,0.6708858013153076,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,John Lee,Person,4379,4387,0.8864148259162903,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Greater Bay Area,Location,4476,4492,0.9250877499580383,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,104,109,0.6924331784248352,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,694,699,0.6924331784248352,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,2001,2006,0.6924331784248352,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4495,4500,0.6924331784248352,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4752,4757,0.6924331784248352,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4923,4928,0.6924331784248352,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,top diplomat,Person,4503,4515,0.6340219974517822,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,104,109,0.9808292388916016,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,694,699,0.9808292388916016,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,2001,2006,0.9808292388916016,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4495,4500,0.9808292388916016,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4752,4757,0.9808292388916016,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4923,4928,0.9808292388916016,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Foreign Minister Wang,Person,4809,4830,0.9489443302154541,True,Wang Yi,Person
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Wang Yi,Person,4871,4878,0.95421302318573,True,Wang Yi,Person
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,foreign enterprises,Company,4890,4909,0.5823359489440918,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,104,109,0.9813101291656494,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,694,699,0.9813101291656494,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,2001,2006,0.9813101291656494,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4495,4500,0.9813101291656494,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4752,4757,0.9813101291656494,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,China,Location,4923,4928,0.9813101291656494,True,China,Location
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,Analysts,Person,5014,5022,0.7263535261154175,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,State Council,Person,62,75,0.5077211260795593,False,,
29c5fd85-64b9-4e36-b349-cb72e320420e,China Unveils 1.8 Trillion Yuan Economic Stimulus Package Targeting Domestic Consumption,State Council,Person,5274,5287,0.5077211260795593,False,,
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,0,5,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,101,106,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,221,226,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,525,530,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,744,749,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,963,968,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,1130,1135,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2078,2083,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2836,2841,0.8364703059196472,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,Beijing,Location,37,44,0.8973274230957031,True,Beijing,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,Beijing,Location,1121,1128,0.8973274230957031,True,Beijing,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,Beijing,Location,3103,3110,0.8973274230957031,True,Beijing,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,0,5,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,101,106,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,221,226,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,525,530,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,744,749,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,963,968,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,1130,1135,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2078,2083,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2836,2841,0.7898908853530884,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,0,5,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,101,106,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,221,226,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,525,530,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,744,749,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,963,968,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,1130,1135,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2078,2083,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2836,2841,0.7760735154151917,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,President Xi Jinping,Person,298,318,0.9640070199966431,False,,
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,0,5,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,101,106,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,221,226,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,525,530,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,744,749,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,963,968,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,1130,1135,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2078,2083,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2836,2841,0.7908206582069397,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,President Xi,Person,298,310,0.508696973323822,True,Xi Jinping,Person
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,President Xi,Person,606,618,0.508696973323822,True,Xi Jinping,Person
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,Great Hall of the People,Location,659,683,0.9409356713294983,False,,
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,0,5,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,101,106,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,221,226,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,525,530,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,744,749,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,963,968,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,1130,1135,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2078,2083,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2836,2841,0.8891961574554443,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,Foreign Minister Wang Yi,Person,830,854,0.9285377860069275,False,,
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,0,5,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,101,106,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,221,226,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,525,530,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,744,749,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,963,968,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,1130,1135,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2078,2083,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,China,Location,2836,2841,0.7465160489082336,True,China,Location
4890e499-a594-4dfd-8b1f-ef5ae2341e36,China Unveils Green Development Strategy to Achieve Carbon Neutrality by 2060,Wang,Person,847,851,0.9601343274116516,True,Wang Yi,Person
